   1 0   
   2.1700000000000000e+02   2.3000000000000000e+01
   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   2.9728368000000000e+14
   1.5000000000000000e-06   2.9615526000000000e+14
   3.1000000000000000e-06   2.9264916000000000e+14
   4.7999999999999998e-06   2.8670043000000000e+14
   6.7000000000000002e-06   2.7776244000000000e+14
   8.6999999999999997e-06   2.6614914000000000e+14
   1.0900000000000001e-05   2.5120990000000000e+14
   1.3400000000000000e-05   2.3201534000000000e+14
   1.6200000000000001e-05   2.0838115000000000e+14
   1.9800000000000000e-05   1.7576247000000000e+14
   2.9000000000000000e-05   8.9149789000000000e+13
   3.2499999999999997e-05   5.7617140000000000e+13
   3.5400000000000000e-05   3.2923108000000000e+13
   3.8000000000000002e-05   1.2173182000000000e+13
   4.0399999999999999e-05  -5.6437444000000000e+12
   4.2700000000000001e-05  -2.1400312000000000e+13
   4.4900000000000000e-05  -3.5188474000000000e+13
   4.6999999999999997e-05  -4.7130283000000000e+13
   4.9100000000000001e-05  -5.7849661000000000e+13
   5.1100000000000002e-05  -6.6906586000000000e+13
   5.3100000000000003e-05  -7.4835820000000000e+13
   5.5099999999999998e-05  -8.1643715000000000e+13
   5.7000000000000003e-05  -8.7086667000000000e+13
   5.8900000000000002e-05  -9.1552075000000000e+13
   6.0800000000000001e-05  -9.5066729000000000e+13
   6.2700000000000006e-05  -9.7663142000000000e+13
   6.4599999999999998e-05  -9.9378939000000000e+13
   6.6500000000000004e-05  -1.0025627000000000e+14
   6.8399999999999996e-05  -1.0034118000000000e+14
   7.0300000000000001e-05  -9.9683069000000000e+13
   7.2299999999999996e-05  -9.8244906000000000e+13
   7.4400000000000006e-05  -9.5980268000000000e+13
   7.6600000000000005e-05  -9.2859916000000000e+13
   7.8899999999999993e-05  -8.8874390000000000e+13
   8.1299999999999997e-05  -8.4036286000000000e+13
   8.3999999999999995e-05  -7.7906419000000000e+13
   8.7100000000000003e-05  -7.0173566000000000e+13
   9.1000000000000003e-05  -5.9739809000000000e+13
   9.9699999999999998e-05  -3.5702575000000000e+13
   1.0320000000000000e-04  -2.6454450000000000e+13
   1.0610000000000000e-04  -1.9217755000000000e+13
   1.0860000000000000e-04  -1.3371506000000000e+13
   1.1090000000000000e-04  -8.3620522000000000e+12
   1.1310000000000000e-04  -3.9335902000000000e+12
   1.1519999999999999e-04  -5.9819700000000000e+10
   1.1720000000000000e-04   3.2938377000000000e+12
   1.1909999999999999e-04   6.1673491000000000e+12
   1.2090000000000000e-04   8.6037243000000000e+12
   1.2270000000000000e-04   1.0759548000000000e+13
   1.2439999999999999e-04   1.2537811000000000e+13
   1.2610000000000000e-04   1.4067145000000000e+13
   1.2769999999999999e-04   1.5281787000000000e+13
   1.2930000000000000e-04   1.6282199000000000e+13
   1.3090000000000001e-04   1.7073044000000000e+13
   1.3239999999999999e-04   1.7629110000000000e+13
   1.3390000000000000e-04   1.8011229000000000e+13
   1.3540000000000001e-04   1.8225339000000000e+13
   1.3679999999999999e-04   1.8279317000000000e+13
   1.3820000000000000e-04   1.8198267000000000e+13
   1.3970000000000001e-04   1.7968429000000000e+13
   1.4119999999999999e-04   1.7598270000000000e+13
   1.4280000000000000e-04   1.7057916000000000e+13
   1.4440000000000001e-04   1.6377343000000000e+13
   1.4610000000000000e-04   1.5512334000000000e+13
   1.4789999999999999e-04   1.4451103000000000e+13
   1.4980000000000001e-04   1.3185533000000000e+13
   1.5190000000000001e-04   1.1634737000000000e+13
   1.5420000000000001e-04   9.7814813000000000e+12
   1.5689999999999999e-04   7.4416058000000000e+12
   1.6029999999999999e-04   4.3172168000000000e+12
   1.6950000000000000e-04  -4.4292795000000000e+12
   1.7300000000000000e-04  -7.6184257000000000e+12
   1.7600000000000000e-04  -1.0201181000000000e+13
   1.7870000000000001e-04  -1.2373333000000000e+13
   1.8129999999999999e-04  -1.4306265000000000e+13
   1.8380000000000000e-04  -1.6002103000000000e+13
   1.8620000000000000e-04  -1.7468925000000000e+13
   1.8860000000000000e-04  -1.8769996000000000e+13
   1.9100000000000001e-04  -1.9900067000000000e+13
   1.9340000000000001e-04  -2.0856255000000000e+13
   1.9579999999999999e-04  -2.1637903000000000e+13
   1.9819999999999999e-04  -2.2246429000000000e+13
   2.0060000000000000e-04  -2.2685155000000000e+13
   2.0310000000000000e-04  -2.2967064000000000e+13
   2.0570000000000001e-04  -2.3078690000000000e+13
   2.0840000000000000e-04  -2.3009533000000000e+13
   2.1110000000000001e-04  -2.2764888000000000e+13
   2.1390000000000000e-04  -2.2341555000000000e+13
   2.1689999999999999e-04  -2.1716197000000000e+13
   2.2000000000000001e-04  -2.0907095000000000e+13
   2.2340000000000001e-04  -1.9859850000000000e+13
   2.2719999999999999e-04  -1.8532745000000000e+13
   2.3190000000000000e-04  -1.6730665000000000e+13
   2.4499999999999999e-04  -1.1422668000000000e+13
   2.4960000000000000e-04  -9.6569110000000000e+12
   2.5339999999999998e-04  -8.2935839000000000e+12
   2.5680000000000001e-04  -7.1632933000000000e+12
   2.5999999999999998e-04  -6.1857838000000000e+12
   2.6300000000000000e-04  -5.3503444000000000e+12
   2.6590000000000001e-04  -4.6197616000000000e+12
   2.6870000000000003e-04  -3.9870183000000000e+12
   2.7139999999999998e-04  -3.4440739000000000e+12
   2.7409999999999999e-04  -2.9657868000000000e+12
   2.7670000000000000e-04  -2.5643549000000000e+12
   2.7930000000000001e-04  -2.2184212000000000e+12
   2.8180000000000002e-04  -1.9353333000000000e+12
   2.8430000000000003e-04  -1.6977350000000000e+12
   2.8679999999999998e-04  -1.5022969000000000e+12
   2.8919999999999998e-04  -1.3510498000000000e+12
   2.9159999999999999e-04  -1.2321201000000000e+12
   2.9399999999999999e-04  -1.1421618000000000e+12
   2.9629999999999999e-04  -1.0800154000000000e+12
   2.9859999999999999e-04  -1.0384218000000000e+12
   3.0079999999999999e-04  -1.0151857000000000e+12
   3.0289999999999999e-04  -1.0057860000000000e+12
   3.0479999999999998e-04  -1.0062686000000000e+12
