 -1.6184100e-001  8.9458800e-001
 -1.6139067e-001  9.0660900e-001
 -1.6094067e-001  9.1787300e-001
 -1.6049033e-001  9.2840200e-001
 -1.6004033e-001  9.3818100e-001
 -1.5959000e-001  9.4722500e-001
 -1.5914000e-001  9.5554700e-001
 -1.5868967e-001  9.6313700e-001
 -1.5823967e-001  9.7001300e-001
 -1.5778933e-001  9.7616800e-001
 -1.5733900e-001  9.8161400e-001
 -1.5688900e-001  9.8635600e-001
 -1.5643867e-001  9.9038900e-001
 -1.5598867e-001  9.9372200e-001
 -1.5553833e-001  9.9635000e-001
 -1.5508833e-001  9.9827300e-001
 -1.5463800e-001  9.9949100e-001
 -1.5418800e-001  1.0000000e+000
 -1.5373767e-001  9.9979100e-001
 -1.5328767e-001  9.9886200e-001
 -1.5283733e-001  9.9719800e-001
 -1.5238700e-001  9.9479900e-001
 -1.5193700e-001  9.9164700e-001
 -1.5148667e-001  9.8771900e-001
 -1.5103667e-001  9.8301700e-001
 -1.5058633e-001  9.7750100e-001
 -1.5013633e-001  9.7117500e-001
 -1.4968600e-001  9.6400400e-001
 -1.4923567e-001  9.5594700e-001
 -1.4878567e-001  9.4700900e-001
 -1.4833533e-001  9.3712400e-001
 -1.4788533e-001  9.2629800e-001
 -1.4743500e-001  9.1447900e-001
 -1.4698500e-001  9.0160500e-001
 -1.4653467e-001  8.8768300e-001
 -1.4608467e-001  8.7262400e-001
 -1.4563433e-001  8.5643700e-001
 -1.4518433e-001  8.3905000e-001
 -1.4473400e-001  8.2039000e-001
 -1.4428400e-001  8.0046800e-001
 -1.4383367e-001  7.7917900e-001
 -1.4338333e-001  7.5653800e-001
 -1.4293333e-001  7.3247300e-001
 -1.4248300e-001  7.0691300e-001
 -1.4203300e-001  6.7988200e-001
 -1.4158267e-001  6.5129200e-001
 -1.4113267e-001  6.2117300e-001
 -1.4068233e-001  5.8948400e-001
 -1.4023233e-001  5.5620000e-001
 -1.3978200e-001  5.2136700e-001
 -1.3933167e-001  4.8497800e-001
 -1.3888167e-001  4.4708800e-001
 -1.3843133e-001  4.0774200e-001
 -1.3798133e-001  3.6700600e-001
 -1.3753100e-001  3.2497000e-001
 -1.3708100e-001  2.8176000e-001
 -1.3663067e-001  2.3746500e-001
 -1.3618033e-001  1.9227600e-001
 -1.3573033e-001  1.4629000e-001
 -1.3528000e-001  9.9709000e-002
 -1.3483000e-001  5.2757000e-002
 -1.3437967e-001  5.5440000e-003
 -1.3392967e-001 -4.1655000e-002
 -1.3347933e-001 -8.8728000e-002
 -1.3302933e-001 -1.3544000e-001
 -1.3257900e-001 -1.8157200e-001
 -1.3212900e-001 -2.2701900e-001
 -1.3167867e-001 -2.7155800e-001
 -1.3122833e-001 -3.1509400e-001
 -1.3077833e-001 -3.5746900e-001
 -1.3032800e-001 -3.9856200e-001
 -1.2987800e-001 -4.3829800e-001
 -1.2942767e-001 -4.7659700e-001
 -1.2897767e-001 -5.1339200e-001
 -1.2852733e-001 -5.4864500e-001
 -1.2807733e-001 -5.8234800e-001
 -1.2762700e-001 -6.1445500e-001
 -1.2717667e-001 -6.4500900e-001
 -1.2672667e-001 -6.7397100e-001
 -1.2627633e-001 -7.0141600e-001
 -1.2582633e-001 -7.2731300e-001
 -1.2537600e-001 -7.5172400e-001
 -1.2492600e-001 -7.7471800e-001
 -1.2447567e-001 -7.9627500e-001
 -1.2402567e-001 -8.1649800e-001
 -1.2357533e-001 -8.3537100e-001
 -1.2312533e-001 -8.5297000e-001
 -1.2267500e-001 -8.6936400e-001
 -1.2222500e-001 -8.8454400e-001
 -1.2177467e-001 -8.9860100e-001
 -1.2132433e-001 -9.1152600e-001
 -1.2087433e-001 -9.2338200e-001
 -1.2042400e-001 -9.3422200e-001
 -1.1997400e-001 -9.4404100e-001
 -1.1952367e-001 -9.5290300e-001
 -1.1907367e-001 -9.6080500e-001
 -1.1862333e-001 -9.6778700e-001
 -1.1817300e-001 -9.7388200e-001
 -1.1772300e-001 -9.7908500e-001
 -1.1727267e-001 -9.8343400e-001
 -1.1682267e-001 -9.8692600e-001
 -1.1637233e-001 -9.8958000e-001
 -1.1592233e-001 -9.9140800e-001
 -1.1547200e-001 -9.9240800e-001
 -1.1502200e-001 -9.9258900e-001
 -1.1457167e-001 -9.9194900e-001
 -1.1412167e-001 -9.9048600e-001
 -1.1367133e-001 -9.8819400e-001
 -1.1322133e-001 -9.8507200e-001
 -1.1277100e-001 -9.8109700e-001
 -1.1232067e-001 -9.7627400e-001
 -1.1187067e-001 -9.7056900e-001
 -1.1142033e-001 -9.6398400e-001
 -1.1097033e-001 -9.5649000e-001
 -1.1052000e-001 -9.4804700e-001
 -1.1007000e-001 -9.3865900e-001
 -1.0961967e-001 -9.2826400e-001
 -1.0916933e-001 -9.1686800e-001
 -1.0871933e-001 -9.0441900e-001
 -1.0826900e-001 -8.9085600e-001
 -1.0781900e-001 -8.7618800e-001
 -1.0736867e-001 -8.6032400e-001
 -1.0691867e-001 -8.4327400e-001
 -1.0646833e-001 -8.2497100e-001
 -1.0601833e-001 -8.0533800e-001
 -1.0556800e-001 -7.8439200e-001
 -1.0511800e-001 -7.6202800e-001
 -1.0466767e-001 -7.3826600e-001
 -1.0421767e-001 -7.1303600e-001
 -1.0376733e-001 -6.8627300e-001
 -1.0331700e-001 -6.5800600e-001
 -1.0286700e-001 -6.2815600e-001
 -1.0241667e-001 -5.9676000e-001
 -1.0196667e-001 -5.6378500e-001
 -1.0151633e-001 -5.2922400e-001
 -1.0106633e-001 -4.9312700e-001
 -1.0061600e-001 -4.5550700e-001
 -1.0016567e-001 -4.1642700e-001
 -9.9715667e-002 -3.7594600e-001
 -9.9265333e-002 -3.3416500e-001
 -9.8815333e-002 -2.9116400e-001
 -9.8365000e-002 -2.4710200e-001
 -9.7915000e-002 -2.0207000e-001
 -9.7464667e-002 -1.5628100e-001
 -9.7014667e-002 -1.0983600e-001
 -9.6564333e-002 -6.2951000e-002
 -9.6114333e-002 -1.5854000e-002
 -9.5664000e-002  3.1342000e-002
 -9.5213667e-002  7.8362000e-002
 -9.4763667e-002  1.2509600e-001
 -9.4313333e-002  1.7131500e-001
 -9.3863333e-002  2.1681200e-001
 -9.3413000e-002  2.6148600e-001
 -9.2963000e-002  3.0513700e-001
 -9.2512667e-002  3.4767300e-001
 -9.2062667e-002  3.8895500e-001
 -9.1612333e-002  4.2888400e-001
 -9.1162000e-002  4.6739000e-001
 -9.0712000e-002  5.0441600e-001
 -9.0261667e-002  5.3990100e-001
 -8.9811667e-002  5.7382500e-001
 -8.9361333e-002  6.0619400e-001
 -8.8911333e-002  6.3696600e-001
 -8.8461000e-002  6.6619800e-001
 -8.8011000e-002  6.9385500e-001
 -8.7560667e-002  7.1999000e-001
 -8.7110333e-002  7.4466500e-001
 -8.6660333e-002  7.6785800e-001
 -8.6210000e-002  7.8966900e-001
 -8.5760000e-002  8.1008100e-001
 -8.5309667e-002  8.2916900e-001
 -8.4859667e-002  8.4700300e-001
 -8.4409333e-002  8.6357300e-001
 -8.3959333e-002  8.7897400e-001
 -8.3509000e-002  8.9319800e-001
 -8.3059000e-002  9.0633200e-001
 -8.2608667e-002  9.1836800e-001
 -8.2158333e-002  9.2936700e-001
 -8.1708333e-002  9.3937700e-001
 -8.1258000e-002  9.4839500e-001
